id,conviction_type,core_referral,exp_release_date,onboard_date,general_risk,violent_risk,sexual_risk,needs_screen,onboard_year,qualifies_need,override,referral_decision,add_referral,start_date,completion_status,end_date
44374,ATH,Kyrios,10/04/2019,25/04/2017,24,30,4,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
13088,LGA,Kyrios,07/06/2013,23/06/2011,66,56,15,1,NA,Yes,No,Allocated,NA,11/04/2012,Completed,17/10/2012
3417,LGA,Kyrios,25/10/2007,09/11/2004,47,40,18,3,NA,Yes,No,Not allocated,NA,NA,NA,NA
33033,LGA,Kyrios,09/03/2011,24/03/2008,36,52,6,2,NA,Yes,No,Not allocated,NA,NA,NA,NA
11618,LGA,Kyrios,06/02/2012,21/02/2010,24,35,17,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
12955,LGA,Kyrios,09/11/2014,24/11/2012,34,50,30,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
35563,LGA,Kyrios,10/09/2012,26/09/2009,45,48,25,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
6965,IGV,Kyrios,31/08/2018,16/09/2015,52,46,24,2,NA,Yes,No,Allocated,Doro V,16/04/2017,Completed,30/12/2017
8012,IGV,Kyrios,20/10/2015,04/11/2012,70,68,29,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
4022,LGA,Kyrios,22/10/2015,06/11/2012,31,16,18,0,NA,No,No,NA,NA,NA,NA,NA
44333,LGA,Kyrios,11/07/2012,27/07/2010,29,37,20,3,NA,Yes,No,Not allocated,NA,NA,NA,NA
41869,LGA,Kyrios,13/07/2017,29/07/2014,20,42,8,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
9601,IGV,Kyrios,10/09/2009,26/09/2007,29,34,34,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
1962,LGA,Kyrios,12/09/2008,28/09/2006,66,46,25,2,NA,Yes,No,Not allocated,NA,NA,NA,NA
28891,LGA,Kyrios,05/10/2014,21/10/2011,42,50,24,0,NA,No,No,NA,NA,NA,NA,NA
29462,SVC,Kyrios,16/10/2015,31/10/2012,6,4,35,0,NA,No,No,NA,NA,NA,NA,NA
42093,SVC,Kyrios,08/07/2019,23/07/2016,19,20,50,2,NA,Yes,No,Not allocated,NA,NA,NA,NA
12050,KAB,Kyrios,16/04/2007,01/05/2005,52,54,19,2,NA,Yes,No,Allocated,NA,13/09/2005,Completed,22/03/2006
11112,SVA,Kyrios,22/12/2013,07/01/2011,50,38,64,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
15834,LGA,Kyrios,02/01/2017,18/01/2015,58,42,28,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
35232,IGV,Kyrios,12/08/2020,28/08/2017,33,26,16,0,NA,No,No,NA,NA,NA,NA,NA
13351,IGV,Kyrios,21/07/2013,06/08/2011,43,35,23,2,NA,Yes,No,Not allocated,NA,NA,NA,NA
5715,IGV,Kyrios,17/09/2011,02/10/2008,33,40,25,1,NA,Yes,No,Allocated,Doro V,15/08/2009,Completed,10/05/2010
6685,IGV,Kyrios,15/12/2015,30/12/2013,36,40,38,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
19160,IPV,Kyrios,26/08/2010,11/09/2007,27,30,23,2,NA,Yes,No,Not allocated,NA,NA,NA,NA
12917,SVC,Kyrios,11/06/2020,27/06/2017,8,13,61,2,NA,Yes,No,Not allocated,NA,NA,NA,NA
22049,LGA,Kyrios,08/11/2012,24/11/2009,52,61,2,0,NA,No,No,NA,NA,NA,NA,NA
46074,IGV,Kyrios,07/03/2019,22/03/2017,23,39,14,0,NA,No,No,NA,NA,NA,NA,NA
33529,LGA,Kyrios,29/07/2007,13/08/2004,44,40,29,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
24630,LGA,Kyrios,27/09/2007,12/10/2004,35,35,25,0,NA,No,No,NA,NA,NA,NA,NA
36038,ATH,Kyrios,21/03/2006,05/04/2004,34,32,12,3,NA,Yes,No,Not allocated,NA,NA,NA,NA
17125,LGA,Kyrios,21/11/2014,06/12/2012,66,50,14,0,NA,No,No,NA,NA,NA,NA,NA
31946,SVC,Kyrios,14/01/2007,29/01/2005,20,30,38,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
41220,IGV,Kyrios,02/07/2015,17/07/2013,59,59,13,1,NA,Yes,No,Allocated,Doro V,03/02/2014,Completed,16/10/2014
38233,LGA,Kyrios,25/03/2014,10/04/2011,21,40,15,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
9690,LGA,Kyrios,28/01/2016,12/02/2013,65,52,27,2,NA,Yes,No,Allocated,NA,20/12/2013,Completed,31/05/2014
28531,ATH,Kyrios,25/02/2009,13/03/2007,51,37,19,1,NA,Yes,No,Allocated,NA,05/10/2007,Did not complete,NA
34918,LGA,Kyrios,07/05/2014,22/05/2012,40,38,3,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
31164,LGA,Kyrios,24/12/2008,09/01/2007,60,64,49,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
1478,ATH,Kyrios,21/09/2008,07/10/2005,63,44,24,2,NA,Yes,No,Allocated,NA,20/04/2006,Completed,24/10/2006
3084,LGA,Kyrios,27/11/2007,12/12/2005,51,51,12,0,NA,No,No,NA,NA,NA,NA,NA
33134,LGA,Kyrios,01/08/2012,17/08/2009,18,33,23,2,NA,Yes,No,Allocated,NA,18/03/2011,Completed,31/08/2011
42939,IGV,Kyrios,01/11/2007,16/11/2004,40,42,33,0,NA,No,No,NA,NA,NA,NA,NA
33087,IGV,Kyrios,21/10/2014,05/11/2012,34,14,17,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
36162,LGA,Kyrios,10/10/2013,26/10/2011,46,33,6,1,NA,Yes,No,Allocated,NA,14/08/2012,Completed,06/02/2013
30586,SVA,Kyrios,07/03/2015,22/03/2013,31,16,27,2,NA,Yes,No,Allocated,Doro S,06/04/2013,Completed,30/12/2013
44426,LGA,Kyrios,27/05/2013,12/06/2011,39,38,5,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
9301,LGA,Kyrios,11/06/2020,27/06/2017,40,50,46,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
25751,LGA,Kyrios,22/11/2009,08/12/2007,57,38,49,2,NA,Yes,No,Allocated,NA,01/11/2008,Completed,25/04/2009
25482,IGV,Kyrios,19/03/2011,03/04/2008,34,27,32,2,NA,Yes,No,Not allocated,NA,NA,NA,NA
15601,IGV,Kyrios,21/10/2008,06/11/2006,39,37,24,2,NA,Yes,No,Allocated,Doro V,22/11/2007,Did not complete,NA
36505,LGA,Kyrios,12/12/2013,28/12/2010,51,56,28,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
31517,LGA,Kyrios,25/10/2015,09/11/2012,51,39,5,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
43121,ATH,Kyrios,26/12/2007,10/01/2006,29,34,12,1,NA,Yes,No,Allocated,NA,04/08/2006,Did not complete,NA
24916,LGA,Kyrios,02/05/2016,18/05/2014,69,72,24,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
40120,SVA,Kyrios,14/09/2015,29/09/2012,34,14,67,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
41921,KAB,Kyrios,11/05/2009,27/05/2006,55,48,24,0,NA,No,No,NA,NA,NA,NA,NA
22087,IGV,Kyrios,01/09/2013,17/09/2011,51,38,7,2,NA,Yes,No,Allocated,Doro V,14/06/2012,Did not complete,NA
28342,IPV,Kyrios,13/07/2020,29/07/2017,19,30,50,2,NA,Yes,No,Not allocated,NA,NA,NA,NA
12731,EXT,Kyrios,15/02/2010,02/03/2008,2,5,50,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
34196,IGV,Kyrios,16/12/2018,31/12/2016,24,16,50,3,NA,Yes,No,Allocated,Doro V,27/05/2017,Completed,21/02/2018
30539,ATH,Kyrios,07/01/2017,23/01/2015,20,38,24,1,NA,Yes,No,Allocated,NA,11/02/2016,Completed,26/07/2016
26392,SVA,Kyrios,30/03/2014,15/04/2011,47,31,33,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
5533,IGV,Kyrios,08/03/2007,23/03/2005,2,24,35,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
22192,LGA,Kyrios,07/02/2017,23/02/2015,64,54,28,2,NA,Yes,No,Not allocated,NA,NA,NA,NA
20810,LGA,Kyrios,24/01/2016,08/02/2014,59,63,31,1,NA,Yes,No,Allocated,NA,19/03/2014,Completed,12/09/2014
34908,SVA,Kyrios,17/05/2007,01/06/2005,12,2,61,1,NA,Yes,No,Allocated,Doro S,03/07/2006,Completed,29/03/2007
38570,LGA,Kyrios,06/01/2010,22/01/2008,37,37,4,0,NA,No,No,NA,NA,NA,NA,NA
30504,LGA,Kyrios,06/07/2009,22/07/2007,37,38,14,0,NA,No,No,NA,NA,NA,NA,NA
3934,SVC,Kyrios,03/05/2019,18/05/2017,35,18,46,0,NA,No,No,NA,NA,NA,NA,NA
34046,LGA,Kyrios,29/10/2020,14/11/2017,42,38,50,1,NA,Yes,No,Allocated,NA,30/05/2018,Completed,30/11/2018
4416,IGV,Kyrios,31/10/2011,15/11/2009,37,46,17,2,NA,Yes,No,Not allocated,NA,NA,NA,NA
6308,ATH,Kyrios,01/08/2016,17/08/2014,31,24,14,0,NA,No,No,NA,NA,NA,NA,NA
15230,IGV,Kyrios,16/12/2006,31/12/2004,37,38,17,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
37158,LGA,Kyrios,30/09/2017,16/10/2015,32,36,61,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
40909,EXT,Kyrios,07/05/2020,23/05/2017,36,38,16,2,NA,Yes,No,Not allocated,NA,NA,NA,NA
44963,LGA,Kyrios,26/03/2009,11/04/2006,83,61,30,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
27253,LGA,Kyrios,25/03/2010,10/04/2007,57,65,12,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
17187,IGV,Kyrios,17/03/2016,02/04/2014,50,34,22,0,NA,No,No,NA,NA,NA,NA,NA
29036,LGA,Kyrios,15/03/2016,31/03/2013,41,52,17,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
38295,SVA,Kyrios,27/02/2016,14/03/2013,14,11,32,0,NA,No,No,NA,NA,NA,NA,NA
40402,IGV,Kyrios,24/04/2013,10/05/2010,53,52,20,0,NA,No,No,NA,NA,NA,NA,NA
38068,ATH,Kyrios,24/12/2010,08/01/2009,45,39,7,3,NA,Yes,No,Allocated,NA,29/01/2009,Completed,12/08/2009
3310,ATH,Kyrios,31/10/2020,16/11/2017,63,44,26,2,NA,Yes,No,Not allocated,NA,NA,NA,NA
32471,IGV,Kyrios,26/04/2015,11/05/2012,49,37,48,0,NA,No,No,NA,NA,NA,NA,NA
42197,ATH,Kyrios,03/10/2007,18/10/2004,34,35,11,1,NA,Yes,No,Allocated,NA,14/12/2005,Completed,02/07/2006
9394,ATH,Kyrios,26/10/2011,10/11/2008,30,30,3,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
35436,LGA,Kyrios,07/11/2015,22/11/2012,59,56,66,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
18480,LGA,Kyrios,30/05/2008,15/06/2005,51,40,22,2,NA,Yes,No,Not allocated,NA,NA,NA,NA
46607,SVA,Kyrios,24/02/2009,12/03/2007,33,14,24,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
31623,LGA,Kyrios,25/11/2013,11/12/2010,41,26,35,3,NA,Yes,No,Not allocated,NA,NA,NA,NA
42390,LGA,Kyrios,15/08/2011,30/08/2009,44,52,24,0,NA,No,No,NA,NA,NA,NA,NA
18968,ATH,Kyrios,17/10/2015,01/11/2013,31,26,5,1,NA,Yes,No,Allocated,NA,29/01/2014,Completed,31/07/2014
440,LGA,Kyrios,30/10/2016,15/11/2013,53,62,33,1,NA,Yes,No,Allocated,NA,29/06/2014,Completed,15/01/2015
9834,IGV,Kyrios,09/08/2008,25/08/2006,43,30,52,2,NA,Yes,No,Allocated,Doro V,06/12/2006,Completed,27/08/2007
18929,LGA,Kyrios,14/01/2006,30/01/2004,14,3,51,0,NA,No,No,NA,NA,NA,NA,NA
11874,LGA,Kyrios,12/06/2019,27/06/2017,35,16,1,2,NA,Yes,No,Allocated,NA,11/01/2018,Completed,17/07/2018
37404,ATH,Kyrios,29/11/2015,14/12/2012,34,32,4,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
42904,SVA,Kyrios,18/08/2012,03/09/2009,15,4,46,2,NA,Yes,No,Not allocated,NA,NA,NA,NA
10854,ATH,Kyrios,20/12/2008,05/01/2007,38,44,3,3,NA,Yes,No,Not allocated,NA,NA,NA,NA
2460,IGV,Kyrios,22/10/2012,07/11/2009,51,41,24,1,NA,Yes,No,Allocated,Doro V,29/07/2010,Completed,29/04/2011
33740,IGV,Kyrios,30/07/2018,14/08/2016,44,48,24,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
11273,LGA,Kyrios,24/02/2008,11/03/2005,18,36,15,0,NA,No,No,NA,NA,NA,NA,NA
19362,LGA,Kyrios,16/06/2006,01/07/2004,35,20,7,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
11525,ATH,Kyrios,30/08/2017,15/09/2015,36,36,16,2,NA,Yes,No,Not allocated,NA,NA,NA,NA
43319,LGA,Kyrios,27/02/2020,14/03/2017,54,50,57,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
38937,IGV,Kyrios,24/06/2014,09/07/2012,27,40,14,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
21940,LGA,Kyrios,26/05/2010,10/06/2008,58,68,34,0,NA,No,No,NA,NA,NA,NA,NA
34591,LGA,Kyrios,09/05/2011,24/05/2009,12,14,34,2,NA,Yes,No,Not allocated,NA,NA,NA,NA
36118,LGA,Kyrios,26/12/2020,11/01/2018,36,48,22,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
12593,IGV,Kyrios,01/11/2018,17/11/2015,19,34,7,0,NA,No,No,NA,NA,NA,NA,NA
25233,IGV,Kyrios,14/11/2015,29/11/2012,48,42,14,1,NA,Yes,No,Allocated,Doro V,22/01/2013,Completed,10/10/2013
13096,LGA,Kyrios,07/02/2012,22/02/2010,45,56,27,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
39826,SVC,Kyrios,14/11/2007,29/11/2005,22,18,69,0,NA,No,No,NA,NA,NA,NA,NA
10033,LGA,Kyrios,05/11/2010,20/11/2008,36,42,37,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
35178,IGV,Kyrios,22/09/2019,07/10/2017,36,48,27,3,NA,Yes,No,Not allocated,NA,NA,NA,NA
20320,SVA,Kyrios,06/05/2017,22/05/2014,34,28,30,2,NA,Yes,No,Not allocated,NA,NA,NA,NA
42001,IGV,Kyrios,05/03/2008,21/03/2005,34,31,7,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
23833,IPV,Kyrios,03/07/2008,19/07/2006,32,26,1,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
26568,IGV,Kyrios,07/09/2013,23/09/2011,33,18,18,0,NA,No,No,NA,NA,NA,NA,NA
34107,IGV,Kyrios,15/10/2019,30/10/2017,47,28,24,3,NA,Yes,No,Not allocated,NA,NA,NA,NA
27329,LGA,Kyrios,03/07/2018,18/07/2016,43,39,19,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
19109,LGA,Kyrios,16/07/2008,01/08/2005,83,52,27,2,NA,Yes,No,Not allocated,NA,NA,NA,NA
31328,IGV,Kyrios,21/01/2018,06/02/2015,28,32,21,3,NA,Yes,No,Not allocated,NA,NA,NA,NA
23118,ATH,Kyrios,25/01/2016,09/02/2014,34,26,45,2,NA,Yes,No,Not allocated,NA,NA,NA,NA
12856,IGV,Kyrios,27/11/2014,12/12/2012,49,52,19,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
41033,SVC,Kyrios,18/01/2019,02/02/2017,33,24,2,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
22326,LGA,Kyrios,29/10/2016,14/11/2014,34,40,2,2,NA,Yes,No,Not allocated,NA,NA,NA,NA
9178,IGV,Kyrios,18/01/2013,03/02/2011,18,39,9,2,NA,Yes,No,Not allocated,NA,NA,NA,NA
15801,LGA,Kyrios,09/08/2016,25/08/2014,28,30,45,2,NA,Yes,No,Allocated,NA,08/02/2015,Did not complete,NA
939,LGA,Kyrios,07/10/2019,22/10/2017,47,33,10,2,NA,Yes,No,Not allocated,NA,NA,NA,NA
38585,IGV,Kyrios,10/04/2006,25/04/2004,34,24,1,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
45665,LGA,Kyrios,26/10/2019,10/11/2016,58,52,16,0,NA,No,No,NA,NA,NA,NA,NA
37098,LGA,Kyrios,26/10/2008,11/11/2006,38,39,13,1,NA,Yes,No,Allocated,NA,14/06/2007,Completed,23/12/2007
37655,LGA,Kyrios,08/04/2012,24/04/2009,39,42,25,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
26369,SVA,Kyrios,27/03/2020,12/04/2017,53,58,45,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
7892,KAB,Kyrios,24/01/2007,09/02/2004,40,35,13,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
7060,ATH,Kyrios,15/07/2015,30/07/2013,71,78,29,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
3681,LGA,Kyrios,03/01/2017,19/01/2015,34,48,22,2,NA,Yes,No,Allocated,NA,19/05/2015,Completed,10/11/2015
35602,ATH,Kyrios,23/08/2009,08/09/2007,76,67,27,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
4146,IGV,Kyrios,11/08/2019,26/08/2016,34,42,18,0,NA,No,No,NA,NA,NA,NA,NA
27544,LGA,Kyrios,26/01/2018,11/02/2016,44,27,12,0,NA,No,No,NA,NA,NA,NA,NA
24505,LGA,Kyrios,22/09/2006,07/10/2004,47,33,40,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
16993,SVC,Kyrios,23/10/2013,08/11/2010,51,43,71,4,NA,Yes,No,Not allocated,NA,NA,NA,NA
29135,IGV,Kyrios,01/03/2012,17/03/2009,50,41,37,0,NA,No,No,NA,NA,NA,NA,NA
44408,LGA,Kyrios,03/08/2010,18/08/2008,56,50,21,1,NA,Yes,No,Allocated,NA,30/09/2009,Completed,18/03/2010
19995,ATH,Kyrios,03/07/2014,18/07/2012,28,39,17,1,NA,Yes,No,Allocated,NA,05/10/2012,Completed,18/04/2013
40216,IGV,Kyrios,03/04/2009,19/04/2006,51,44,28,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
9515,LGA,Kyrios,23/01/2009,08/02/2006,32,30,9,0,NA,No,No,NA,NA,NA,NA,NA
40750,IGV,Kyrios,06/03/2010,21/03/2008,49,40,28,2,NA,Yes,No,Not allocated,NA,NA,NA,NA
13446,IGV,Kyrios,26/10/2007,10/11/2005,19,37,17,0,NA,No,No,NA,NA,NA,NA,NA
10212,ATH,Kyrios,04/04/2008,20/04/2005,34,22,16,2,NA,Yes,No,Allocated,NA,02/06/2007,Completed,14/11/2007
36506,LGA,Kyrios,09/08/2009,25/08/2007,33,41,40,0,NA,No,No,NA,NA,NA,NA,NA
26588,SVC,Kyrios,22/11/2011,07/12/2009,21,24,60,0,NA,No,No,NA,NA,NA,NA,NA
45061,LGA,Kyrios,01/08/2017,17/08/2015,26,37,15,1,NA,Yes,No,Allocated,NA,03/09/2015,Completed,03/03/2016
37591,LGA,Kyrios,27/04/2016,13/05/2014,23,39,3,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
23900,IGV,Kyrios,18/11/2007,03/12/2004,49,38,29,0,NA,No,No,NA,NA,NA,NA,NA
22515,LGA,Kyrios,10/12/2011,25/12/2008,58,51,15,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
29734,LGA,Kyrios,31/08/2011,15/09/2009,33,20,17,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
33731,ATH,Kyrios,05/02/2018,21/02/2015,32,38,12,2,NA,Yes,No,Not allocated,NA,NA,NA,NA
44447,IGV,Kyrios,27/04/2013,13/05/2011,61,68,16,0,NA,No,No,NA,NA,NA,NA,NA
42059,IGV,Kyrios,20/07/2006,04/08/2004,36,29,12,1,NA,Yes,No,Allocated,Doro V,05/03/2005,Completed,18/11/2005
35835,LGA,Kyrios,04/06/2008,20/06/2006,34,55,7,2,NA,Yes,No,Allocated,NA,08/03/2007,Did not complete,NA
39203,IGV,Kyrios,03/06/2011,18/06/2009,32,29,13,0,NA,No,No,NA,NA,NA,NA,NA
6574,ATH,Kyrios,31/10/2008,16/11/2005,34,24,15,0,NA,No,No,NA,NA,NA,NA,NA
34158,IGV,Kyrios,14/01/2012,29/01/2010,37,40,16,0,NA,No,No,NA,NA,NA,NA,NA
20683,SVC,Kyrios,04/07/2010,19/07/2008,37,33,27,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
163,IGV,Kyrios,01/05/2009,17/05/2006,34,30,17,2,NA,Yes,No,Not allocated,NA,NA,NA,NA
42298,IGV,Kyrios,25/07/2018,09/08/2016,40,28,29,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
20271,IGV,Kyrios,13/07/2014,28/07/2012,43,40,16,1,NA,Yes,No,Allocated,Doro V,11/12/2012,Completed,21/09/2013
9425,LGA,Kyrios,04/09/2013,20/09/2011,32,35,18,0,NA,No,No,NA,NA,NA,NA,NA
38486,LGA,Kyrios,18/01/2014,03/02/2011,55,50,57,0,NA,No,No,NA,NA,NA,NA,NA
44946,IGV,Kyrios,05/05/2013,21/05/2011,44,41,3,0,NA,No,No,NA,NA,NA,NA,NA
37256,LGA,Kyrios,07/02/2010,23/02/2007,69,64,28,0,NA,No,No,NA,NA,NA,NA,NA
24732,LGA,Kyrios,10/04/2013,26/04/2010,50,33,57,0,NA,No,No,NA,NA,NA,NA,NA
39241,IGV,Kyrios,13/01/2015,29/01/2012,55,52,61,1,NA,Yes,No,Allocated,Doro V,21/12/2013,Completed,14/09/2014
28298,LGA,Kyrios,10/01/2010,26/01/2008,66,66,15,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
2057,LGA,Kyrios,04/04/2008,20/04/2006,19,35,11,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
19555,LGA,Kyrios,09/07/2015,24/07/2013,63,44,20,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
39283,SVC,Kyrios,17/12/2007,01/01/2005,14,9,57,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
45403,LGA,Kyrios,23/06/2011,08/07/2008,47,46,26,2,NA,Yes,No,Allocated,NA,14/09/2010,Completed,03/03/2011
32441,LGA,Kyrios,12/02/2015,27/02/2013,35,33,14,2,NA,Yes,No,Not allocated,NA,NA,NA,NA
38034,LGA,Kyrios,18/08/2016,03/09/2014,28,35,14,0,NA,No,No,NA,NA,NA,NA,NA
12223,IPV,Kyrios,12/02/2016,27/02/2013,15,14,34,1,NA,Yes,No,Allocated,Doro DA,23/10/2013,Completed,12/07/2014
42759,IGV,Kyrios,03/02/2013,19/02/2010,44,31,26,0,NA,No,No,NA,NA,NA,NA,NA
4246,SVC,Kyrios,31/08/2014,15/09/2012,28,26,38,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
14802,LGA,Kyrios,19/09/2015,04/10/2013,26,31,35,0,NA,No,No,NA,NA,NA,NA,NA
4613,IGV,Kyrios,03/11/2013,19/11/2011,43,36,47,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
6450,LGA,Kyrios,19/01/2013,04/02/2010,21,37,1,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
36213,KAB,Kyrios,10/07/2010,25/07/2008,47,33,49,1,NA,Yes,No,Allocated,NA,06/06/2009,Completed,18/12/2009
32552,SVA,Kyrios,23/03/2008,08/04/2006,23,20,54,1,NA,Yes,No,Allocated,Doro S,24/12/2006,Completed,20/09/2007
22027,LGA,Kyrios,15/02/2017,03/03/2015,47,42,18,0,NA,No,No,NA,NA,NA,NA,NA
38508,IGV,Kyrios,04/11/2015,19/11/2012,25,28,47,0,NA,No,No,NA,NA,NA,NA,NA
19430,IGV,Kyrios,12/11/2010,28/11/2007,29,20,49,0,NA,No,No,NA,NA,NA,NA,NA
40535,IGV,Kyrios,05/11/2014,21/11/2011,37,34,16,1,NA,Yes,No,Allocated,Doro V,09/03/2012,Completed,21/11/2012
14432,LGA,Kyrios,17/11/2008,03/12/2006,28,31,14,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
24364,SVC,Kyrios,23/10/2008,08/11/2006,29,24,54,0,NA,No,No,NA,NA,NA,NA,NA
37448,LGA,Kyrios,05/10/2007,20/10/2004,35,33,17,3,NA,Yes,No,Not allocated,NA,NA,NA,NA
4051,IGV,Kyrios,29/09/2007,14/10/2004,41,39,20,0,NA,No,No,NA,NA,NA,NA,NA
14386,LGA,Kyrios,21/10/2017,06/11/2015,37,31,24,0,NA,No,No,NA,NA,NA,NA,NA
17991,ATH,Kyrios,11/11/2019,26/11/2017,35,42,28,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
29740,ATH,Kyrios,11/11/2014,26/11/2012,38,26,7,0,NA,No,No,NA,NA,NA,NA,NA
41285,LGA,Kyrios,19/01/2007,04/02/2004,57,54,16,0,NA,No,No,NA,NA,NA,NA,NA
13471,SVA,Kyrios,13/09/2016,29/09/2013,26,30,52,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
10383,LGA,Kyrios,07/05/2009,23/05/2006,46,33,15,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
29513,ATH,Kyrios,01/05/2018,17/05/2015,16,30,2,2,NA,Yes,No,Not allocated,NA,NA,NA,NA
6776,SVA,Kyrios,14/06/2012,30/06/2009,25,20,56,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
20594,LGA,Kyrios,06/12/2016,22/12/2013,52,54,16,2,NA,Yes,No,Not allocated,NA,NA,NA,NA
44405,IPV,Kyrios,17/03/2014,02/04/2011,55,50,44,2,NA,Yes,No,Allocated,Doro DA,06/03/2013,Completed,08/12/2013
30364,IPV,Kyrios,01/02/2012,16/02/2009,26,22,37,0,NA,No,No,NA,NA,NA,NA,NA
18634,LGA,Kyrios,15/11/2019,30/11/2017,49,31,28,0,NA,No,No,NA,NA,NA,NA,NA
17705,LGA,Kyrios,25/01/2019,09/02/2017,49,37,18,2,NA,Yes,No,Not allocated,NA,NA,NA,NA
36835,ATH,Kyrios,07/12/2014,22/12/2012,37,37,21,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
43277,IPV,Kyrios,14/11/2013,30/11/2011,30,30,11,2,NA,Yes,No,Not allocated,NA,NA,NA,NA
13308,SVC,Kyrios,02/07/2007,17/07/2004,35,30,45,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
31103,LGA,Kyrios,23/08/2013,08/09/2010,32,16,6,2,NA,Yes,No,Allocated,NA,11/10/2011,Completed,04/04/2012
5867,IGV,Kyrios,23/06/2011,08/07/2008,19,30,6,0,NA,No,No,NA,NA,NA,NA,NA
26873,LGA,Kyrios,15/10/2011,30/10/2008,48,46,18,0,NA,No,No,NA,NA,NA,NA,NA
2227,IGV,Kyrios,17/12/2010,01/01/2009,53,40,7,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
29687,IGV,Kyrios,09/10/2008,25/10/2006,56,48,71,3,NA,Yes,No,Allocated,Doro V,11/12/2007,Completed,25/08/2008
24835,ATH,Kyrios,13/01/2009,29/01/2006,34,30,15,0,NA,No,No,NA,NA,NA,NA,NA
3805,IGV,Kyrios,29/11/2016,15/12/2013,66,62,25,1,NA,Yes,No,Not allocated,NA,NA,NA,NA
